"007-027","39.066879272460937500,-5.866117000579833984"
"008-027","39.203289031982421875,-5.333662033081054688"
"009-027","39.336788177490234375,-4.798954010009765625"
"010-027","39.467350006103515625,-4.262020111083984375"
"011-027","39.594951629638671875,-3.722902059555053711"
"012-027","39.719558715820312500,-3.181632995605468750"
"013-027","39.841171264648437500,-2.638220071792602539"
"014-027","39.959751129150390625,-2.092736959457397461"
"015-027","40.075279235839843750,-1.545210003852844238"
"016-027","40.187728881835937500,-0.995660781860351562"
"017-027","40.297080993652343750,-0.444133788347244263"
"018-027","40.403320312500000000,0.109270103275775909"
"019-027","40.506420135498046875,0.664604187011718750"
"020-027","40.606369018554687500,1.221753954887390137"
"021-027","40.703140258789062500,1.780725002288818359"
"022-027","40.796699523925781250,2.341418981552124023"
"023-027","40.887058258056640625,2.903803110122680664"
"024-027","40.974178314208984375,3.467870950698852539"
"025-027","41.058048248291015625,4.033508777618408203"
"026-027","41.138648986816406250,4.600677013397216797"
"027-027","41.215969085693359375,5.169340133666992188"
"028-027","41.289981842041015625,5.739456176757812500"
"029-027","41.360668182373046875,6.310925006866455078"
"030-027","41.428039550781250000,6.883728027343750000"
"031-027","41.492050170898437500,7.457768917083740234"
"032-027","41.552711486816406250,8.033046722412109375"
"033-027","41.610000610351562500,8.609450340270996094"
"034-027","41.663898468017578125,9.186927795410156250"
"035-027","41.714408874511718750,9.765458106994628906"
"036-027","41.761501312255859375,10.344880104064941406"
"037-027","41.805179595947265625,10.925290107727050781"
"038-027","41.845428466796875000,11.506409645080566406"
"039-027","41.882240295410156250,12.088419914245605469"
"040-027","41.915618896484375000,12.671039581298828125"
"041-027","41.945529937744140625,13.254300117492675781"
"042-027","41.972000122070312500,13.838159561157226562"
"043-027","41.994991302490234375,14.422479629516601562"
"044-027","42.014511108398437500,15.007160186767578125"
"045-027","42.030559539794921875,15.592140197753906250"
"046-027","42.043140411376953125,16.177579879760742188"
"047-027","42.052230834960937500,16.763149261474609375"
"048-027","42.057849884033203125,17.348979949951171875"
"049-027","42.059978485107421875,17.937440872192382812"
"050-027","42.058620452880859375,18.520769119262695312"
"051-027","42.053791046142578125,19.106409072875976562"
"052-027","42.045471191406250000,19.691999435424804688"
"053-027","42.033668518066406250,20.277360916137695312"
"054-027","42.018390655517578125,20.862659454345703125"
"055-027","41.999629974365234375,21.447420120239257812"
"056-027","41.977409362792968750,22.031820297241210938"
"057-027","41.951721191406250000,22.615749359130859375"
"058-027","41.922569274902343750,23.199159622192382812"
"059-027","41.889968872070312500,23.781909942626953125"
"060-027","41.853919982910156250,24.364030838012695312"
"061-027","41.814441680908203125,24.945369720458984375"
"062-027","41.771530151367187500,25.525899887084960938"
"063-027","41.725189208984375000,26.105539321899414062"
"064-027","41.675441741943359375,26.684329986572265625"
"065-027","41.622299194335937500,27.261999130249023438"
"066-027","41.565769195556640625,27.838649749755859375"
"067-027","41.505859375000000000,28.414180755615234375"
"068-027","41.442581176757812500,28.988529205322265625"
"069-027","41.375968933105468750,29.561630249023437500"
"070-027","41.306011199951171875,30.133430480957031250"
"071-027","41.232730865478515625,30.703819274902343750"
"072-027","41.156150817871093750,31.272809982299804688"
"073-027","41.076290130615234375,31.840299606323242188"
"074-027","40.993141174316406250,32.406299591064453125"
"075-027","40.906738281250000000,32.970710754394531250"
"076-027","40.817108154296875000,33.533481597900390625"
"077-027","40.724250793457031250,34.094570159912109375"
"078-027","40.628200531005859375,34.653900146484375000"
"079-027","40.528961181640625000,35.211471557617187500"
"080-027","40.426559448242187500,35.767208099365234375"
"081-027","40.321018218994140625,36.321048736572265625"
"082-027","40.212348937988281250,36.873008728027343750"
"083-027","40.100589752197265625,37.422981262207031250"
"084-027","39.985740661621093750,37.970989227294921875"
"000-028","38.442440032958984375,-9.731370925903320312"
"001-028","38.599620819091796875,-9.212336540222167969"
"002-028","38.754058837890625000,-8.690822601318359375"
"003-028","38.905708312988281250,-8.166847229003906250"
"004-028","39.054569244384765625,-7.640422821044921875"
"005-028","39.200588226318359375,-7.111602783203125000"
"006-028","39.343761444091796875,-6.580390930175781250"
"007-028","39.484050750732421875,-6.046822071075439453"
"008-028","39.621440887451171875,-5.510890960693359375"
"009-028","39.755889892578125000,-4.972695827484130859"
"010-028","39.887401580810546875,-4.432200908660888672"
"011-028","40.015930175781250000,-3.889478921890258789"
"012-028","40.141448974609375000,-3.344544887542724609"
"013-028","40.263950347900390625,-2.797445058822631836"
"014-028","40.383411407470703125,-2.248192071914672852"
"015-028","40.499801635742187500,-1.696856975555419922"
"016-028","40.613090515136718750,-1.143463015556335449"
"017-028","40.723270416259765625,-0.588029921054840088"
"018-028","40.830310821533203125,-0.030649190768599510"
"019-028","40.934188842773437500,0.528650283813476562"
"020-028","41.034889221191406250,1.089848995208740234"
"021-028","41.132400512695312500,1.652905941009521484"
"022-028","41.226688385009765625,2.217730998992919922"
"023-028","41.317749023437500000,2.784284114837646484"
"024-028","41.405540466308593750,3.352550983428955078"
"025-028","41.490058898925781250,3.922427892684936523"
"026-028","41.571289062500000000,4.493913173675537109"
"027-028","41.649211883544921875,5.066891193389892578"
"028-028","41.723800659179687500,5.641374111175537109"
"029-028","41.795059204101562500,6.217236995697021484"
"030-028","41.862949371337890625,6.794470787048339844"
"031-028","41.927478790283203125,7.373026847839355469"
"032-028","41.988620758056640625,7.952804088592529297"
"033-028","42.046360015869140625,8.533713340759277344"
"034-028","42.100700378417968750,9.115773200988769531"
"035-028","42.151611328125000000,9.698866844177246094"
"036-028","42.199081420898437500,10.282939910888671875"
"037-028","42.243110656738281250,10.867930412292480469"
"038-028","42.283691406250000000,11.453780174255371094"
"039-028","42.320800781250000000,12.040399551391601562"
"040-028","42.354438781738281250,12.627719879150390625"
"041-028","42.384601593017578125,13.215700149536132812"
"042-028","42.411270141601562500,13.804180145263671875"
"043-028","42.434459686279296875,14.393320083618164062"
"044-028","42.454139709472656250,14.982669830322265625"
"045-028","42.470329284667968750,15.572549819946289062"
"046-028","42.483009338378906250,16.162719726562500000"
"047-028","42.492179870605468750,16.753219604492187500"
"048-028","42.497829437255859375,17.343889236450195312"
"049-028","42.499980926513671875,17.931470870971679688"
"050-028","42.498611450195312500,18.525260925292968750"
"051-028","42.493740081787109375,19.115400314331054688"
"052-028","42.485351562500000000,19.705820083618164062"
"053-028","42.473461151123046875,20.295839309692382812"
"054-028","42.458049774169921875,20.885950088500976562"
"055-028","42.439140319824218750,21.475530624389648438"
"056-028","42.416740417480468750,22.064619064331054688"
"057-028","42.390838623046875000,22.653329849243164062"
"058-028","42.361461639404296875,23.241380691528320312"
"059-028","42.328590393066406250,23.828870773315429688"
"060-028","42.292251586914062500,24.415670394897460938"
"061-028","42.252449035644531250,25.001630783081054688"
"062-028","42.209178924560546875,25.586849212646484375"
"063-028","42.162479400634765625,26.171110153198242188"
"064-028","42.112331390380859375,26.754459381103515625"
"065-028","42.058769226074218750,27.336729049682617188"
"066-028","42.001781463623046875,27.917900085449218750"
"067-028","41.941390991210937500,28.497959136962890625"
"068-028","41.877620697021484375,29.076759338378906250"
"069-028","41.810470581054687500,29.654270172119140625"
"070-028","41.739959716796875000,30.230499267578125000"
"071-028","41.666110992431640625,30.805269241333007812"
"072-028","41.588928222656250000,31.378599166870117188"
"073-028","41.508438110351562500,31.950420379638671875"
"074-028","41.424640655517578125,32.520679473876953125"
"075-028","41.337581634521484375,33.089290618896484375"
"076-028","41.247249603271484375,33.656230926513671875"
"077-028","41.153678894042968750,34.221469879150390625"
"078-028","41.056880950927734375,34.784919738769531250"
"079-028","40.956890106201171875,35.346511840820312500"
"080-028","40.853721618652343750,35.906250000000000000"
"081-028","40.747379302978515625,36.464061737060546875"
"082-028","40.637901306152343750,37.019920349121093750"
"083-028","40.525299072265625000,37.573768615722656250"
"084-028","40.409599304199218750,38.125591278076171875"
"000-029","38.852058410644531250,-9.937095642089843750"
"001-029","39.010318756103515625,-9.414953231811523438"
"002-029","39.165809631347656250,-8.890289306640625000"
"003-029","39.318519592285156250,-8.363105773925781250"
"004-029","39.468410491943359375,-7.833417892456054688"
"005-029","39.615470886230468750,-7.301263809204101562"
"006-029","39.759651184082031250,-6.766685009002685547"
"007-029","39.900939941406250000,-6.229691982269287109"
"008-029","40.039321899414062500,-5.690296173095703125"
"009-029","40.174739837646484375,-5.148550033569335938"
"010-029","40.307201385498046875,-4.604481220245361328"
"011-029","40.436668395996093750,-4.058116912841796875"
"012-029","40.563121795654296875,-3.509489059448242188"
"013-029","40.686531066894531250,-2.958635091781616211"
"014-029","40.806861877441406250,-2.405616998672485352"
"015-029","40.924121856689453125,-1.850427985191345215"
"016-029","41.038261413574218750,-1.293143987655639648"
"017-029","41.149269104003906250,-0.733772277832031250"
"018-029","41.257118225097656250,-0.172428101301193237"
"019-029","41.361801147460937500,0.390947312116622925"
"020-029","41.463268280029296875,0.956224381923675537"
"021-029","41.561531066894531250,1.523406982421875000"
"022-029","41.656539916992187500,2.092401981353759766"
"023-029","41.748298645019531250,2.663156986236572266"
"024-029","41.836780548095703125,3.235713005065917969"
"025-029","41.921958923339843750,3.809886932373046875"
"026-029","42.003829956054687500,4.385676860809326172"
"027-029","42.082359313964843750,4.963068008422851562"
"028-029","42.157550811767578125,5.541976928710937500"
"029-029","42.229370117187500000,6.122319221496582031"
"030-029","42.297798156738281250,6.704027175903320312"
"031-029","42.362850189208984375,7.287110805511474609"
"032-029","42.424468994140625000,7.871403217315673828"
"033-029","42.482681274414062500,8.456942558288574219"
"034-029","42.537448883056640625,9.043599128723144531"
"035-029","42.588771820068359375,9.631369590759277344"
"036-029","42.636631011962890625,10.220120429992675781"
"037-029","42.681018829345703125,10.809800148010253906"
"038-029","42.721920013427734375,11.400369644165039062"
"039-029","42.759338378906250000,11.991749763488769531"
"040-029","42.793251037597656250,12.583840370178222656"
"041-029","42.823661804199218750,13.176549911499023438"
"042-029","42.850551605224609375,13.769869804382324219"
"043-029","42.873920440673828125,14.363739967346191406"
"044-029","42.893760681152343750,14.958049774169921875"
"045-029","42.910079956054687500,15.552630424499511719"
"046-029","42.922870635986328125,16.147760391235351562"
"047-029","42.932109832763671875,16.743059158325195312"
"048-029","42.937820434570312500,17.338539123535156250"
"049-029","42.939979553222656250,17.934389114379882812"
"050-029","42.938598632812500000,18.528970718383789062"
"051-029","42.933689117431640625,19.124309539794921875"
"052-029","42.925228118896484375,19.719650268554687500"
"053-029","42.913230895996093750,20.314779281616210938"
"054-029","42.897708892822265625,20.909530639648437500"
"055-029","42.878650665283203125,21.503919601440429688"
"056-029","42.856060028076171875,22.097919464111328125"
"057-029","42.829948425292968750,22.691350936889648438"
"058-029","42.800319671630859375,23.284280776977539062"
"059-029","42.767189025878906250,23.876499176025390625"
"060-029","42.730560302734375000,24.467990875244140625"
"061-029","42.690429687500000000,25.058719635009765625"
"062-029","42.646808624267578125,25.648649215698242188"
"063-029","42.599731445312500000,26.237569808959960938"
"064-029","42.549179077148437500,26.825590133666992188"
"065-029","42.495178222656250000,27.412460327148437500"
